3D model name[required],is_free(0=no;1=yes)[required],SKU[optional],Old Price(if in offer)[optional],actual price(if free=1 enter 0 here)[required],category name[required],sub category [required],youtube link[optional],vimeo link[optional],description[required],tags[required],"license(royalty_fee,editorial,custom)[required]",custom_license[optional](Enter if custom selected),featured_photo[required],product model file[required],other_images[optional]
,,,,,,,,,,,,,please insert the correct path of file from the folder you will be giving. ,please insert the correct path of file from the folder you will be giving. ,please insert the correct path of file from the folder you will be giving. In case of multiple insert with '&;'    eg: image1&;image2
